"id"	"type"	"joint"	"x"	"g"	"l"	"r"	"truez"
346	1	1	1	0	0.882854560592222	0.931135529433149	1
346	1	2	1	0	0.3810753554171	0.412860618724492	1
346	2	1	1	0	0	0.0254422208992764	1
346	2	2	1	0	0.503262425912799	0.679841644216692	1
347	1	1	1	0	0.0937648170549874	0.115339069177069	1
347	1	2	1	0	0.962115372323456	Inf	0
347	2	1	1	0	0.259563189842932	0.397393041661421	1
347	2	2	1	0	0.124704198721321	0.368963436297795	1
348	1	1	1	0	0.987012071634612	Inf	0
348	1	2	1	0	0.317092011232582	0.389167560921169	1
348	2	1	1	0	0.987450509071203	Inf	0
348	2	2	1	0	0	0.190147364408451	1
349	1	1	1	0	0.538248595318242	0.573559843752636	1
349	1	2	1	0	0.722125052967647	0.780901982940103	1
349	2	1	1	0	0	0.178571957150626	1
349	2	2	1	0	0.174905284160861	0.212539177099118	1
350	1	1	1	0	0.882483860875272	0.904466093761992	1
350	1	2	1	0	0.983376165972747	Inf	0
350	2	1	1	0	0.0724527855848378	0.31882025336384	1
350	2	2	1	0	0.177571399096333	0.214762576020949	1
351	1	1	1	0	0	0.101637107595326	1
351	1	2	1	0	0.330285914866121	0.333450786578336	1
351	2	1	1	0	0	0.202428458154875	1
351	2	2	1	0	0.127829010431179	0.137607281301626	1
352	1	1	1	0	0.546416265517592	0.774248692567084	1
352	1	2	1	0	0.0406149317605543	0.287144899135601	1
352	2	1	1	0	0	0.102529223352195	1
352	2	2	1	0	0.947945512212957	Inf	0
353	1	1	1	0	0.394923966007462	0.620534999471749	1
353	1	2	1	0	0.958019954691598	Inf	0
353	2	1	1	0	0.250826227474688	0.44154627778049	1
353	2	2	1	0	0.932392572113982	Inf	0
354	1	1	1	0	0	0.0260995164047927	1
354	1	2	1	0	0.962006485982143	Inf	0
354	2	1	1	0	0.0124275074152568	0.198139193252246	1
354	2	2	1	0	0.571656143253792	0.713259140310962	1
355	1	1	1	0	0.979670966666223	Inf	0
355	1	2	1	0	0.491206508542697	0.57021656775735	1
355	2	1	1	0	0.112158822007933	0.204539601799081	1
355	2	2	1	0	0.450788158326608	0.685769278878049	1
356	1	1	1	0	0.820756111641391	Inf	0
356	1	2	1	0	0.860390973954706	Inf	0
356	2	1	1	0	0.215396630082343	0.291682075768297	1
356	2	2	1	0	0.935485118898627	Inf	0
357	1	1	1	0	0.244688139581005	0.390841967329247	1
357	1	2	1	0	0.978286987236022	Inf	0
357	2	1	1	0	0.980743933080298	Inf	0
357	2	2	1	0	0.545614085751033	0.555175766591849	1
358	1	1	1	0	0.326482293087261	0.480596474254687	1
358	1	2	1	0	0.0716971173271201	0.275552266298874	1
358	2	1	1	0	0.406453173408486	0.464834627369143	1
358	2	2	1	0	0	0.249622201252927	1
359	1	1	1	0	0.572339174827875	0.59292693091681	1
359	1	2	1	0	0.908248051847957	Inf	0
359	2	1	1	0	0.392158863014817	0.42727097007931	1
359	2	2	1	0	0.700215770788873	0.78236489081806	1
360	1	1	1	0	0.499858494490096	0.544283045299607	1
360	1	2	1	0	0.00534136847127229	0.0930331298340944	1
360	2	1	1	0	0.341545820181781	0.413525131993968	1
360	2	2	1	0	0	0.169783139592948	1
361	1	1	1	0	0.864012076469251	0.967549201884876	1
361	1	2	1	0	0.750060681954954	0.82293782426985	1
361	2	1	1	0	0.975792017164694	Inf	1
361	2	2	1	0	0.246896803873815	0.346692634491929	1
362	1	1	1	0	0.989193169121182	Inf	0
362	1	2	1	0	0.98750006991508	Inf	0
362	2	1	1	0	0.961092834822319	Inf	0
362	2	2	1	0	0.345946030203078	0.47740654663094	1
363	1	1	1	0	0.844702675134576	Inf	1
363	1	2	1	0	0.274937389892724	0.329564696510283	1
363	2	1	1	0	0	0.108665434171664	1
363	2	2	1	0	0.0552863244877613	0.147841301367836	1
364	1	1	1	0	0.0519204293377698	0.0743027971126139	1
364	1	2	1	0	0.988630273165629	Inf	1
364	2	1	1	0	0.0668905413208841	0.483703119205316	1
364	2	2	1	0	0.572595457568249	0.711941455876851	1
365	1	1	1	0	0.0490575452561046	0.183901400694145	1
365	1	2	1	0	0.0109386463882955	0.138208115676691	1
365	2	1	1	0	0.367548694666119	0.412449994932266	1
365	2	2	1	0	0.721948586160461	0.745341433573658	1
366	1	1	1	0	0.552599843415551	0.622493724064159	1
366	1	2	1	0	0.802618922883473	Inf	1
366	2	1	1	0	0.890736779493155	Inf	0
366	2	2	1	0	0.0768782678403853	0.17750648661226	1
367	1	1	1	0	0.993138163884549	Inf	0
367	1	2	1	0	0.216473375169914	0.325780953835336	1
367	2	1	1	0	0.883368615177735	Inf	0
367	2	2	1	0	0.982011517200784	Inf	0
368	1	1	1	0	0.710391519130811	0.786685642629731	1
368	1	2	1	0	0.00612649727956867	0.121269140607131	1
368	2	1	1	0	0.058924936722764	0.179310646773334	1
368	2	2	1	0	0.847603446518095	Inf	0
369	1	1	1	0	0.232855530924592	0.39283425485678	1
369	1	2	1	0	0.0734052931095141	0.199528658211137	1
369	2	1	1	0	0.4564531882411	0.496673984040981	1
369	2	2	1	0	0	0.304098617268686	1
370	1	1	1	0	0.504934671182974	0.5928096776198	1
370	1	2	1	0	0.445552865566657	0.546031170671301	1
370	2	1	1	0	0.00173828788880449	0.202060300015924	1
370	2	2	1	0	0	0.00826780991019696	1
371	1	1	1	0	0.988842573784259	Inf	0
371	1	2	1	0	0.941848743734365	Inf	0
371	2	1	1	0	0.34596014246097	0.483103259178415	1
371	2	2	1	0	0.513535027653237	0.576630348924568	1
372	1	1	1	0	0.347143414091645	0.418311408750564	1
372	1	2	1	0	0	0.144325431800427	1
372	2	1	1	0	0.428667903259306	0.580949190563412	1
372	2	2	1	0	0.7390151138524	0.820688219654311	1
373	1	1	1	0	0.966373260948967	Inf	0
373	1	2	1	0	0.974702314467333	Inf	0
373	2	1	1	0	0.962229376507157	Inf	0
373	2	2	1	0	0	0.0285153510747477	1
374	1	1	1	0	0.25102546955244	0.36933807717025	1
374	1	2	1	0	0.419473183008394	0.423259013930819	1
374	2	1	1	0	0.507435775070935	0.589966366237969	1
374	2	2	1	0	0.0241917818803428	0.117205774874891	1
375	1	1	1	0	0.233552355960464	0.359135892322506	1
375	1	2	1	0	0.198877654076931	0.342968846328914	1
375	2	1	1	0	0.091478722405565	0.137999035511804	1
375	2	2	1	0	0.612161023813525	0.821495982256873	1
376	1	1	1	0	0	0.0702544929972836	1
376	1	2	1	0	0.990731710779063	Inf	1
376	2	1	1	0	0.957711647009756	Inf	0
376	2	2	1	0	0.319323196534579	0.401062473541846	1
377	1	1	1	0	0.987617218488934	Inf	0
377	1	2	1	0	0.0661534722407764	0.108638395737381	1
377	2	1	1	0	0.997858756620913	Inf	0
377	2	2	1	0	0.241104324968512	0.289567602392028	1
378	1	1	1	0	0.284041836003304	0.326604072777779	1
378	1	2	1	0	0.969492628919225	Inf	0
378	2	1	1	0	0.128451012597148	0.198578520637189	1
378	2	2	1	0	0.978545017059485	Inf	1
379	1	1	1	0	0.644385291244472	0.664046999141211	1
379	1	2	1	0	0.0992388497064722	0.107822408825615	1
379	2	1	1	0	0.0168791535543278	0.113585463531738	1
379	2	2	1	0	0.920255274298446	Inf	0
380	1	1	1	0	0.217956847166026	0.333877274135661	1
380	1	2	1	0	0.924870633613966	Inf	0
380	2	1	1	0	0.970013420954883	Inf	0
380	2	2	1	0	0.347748235150462	0.451146849057383	1
381	1	1	1	0	0.997444777148082	Inf	1
381	1	2	1	0	0.716116444413178	0.792435367446521	1
381	2	1	1	0	0.430421220233869	0.504372393058342	1
381	2	2	1	0	0.123356827249037	0.283391650658299	1
382	1	1	1	0	0.999857805092102	Inf	0
382	1	2	1	0	0.457691833566962	0.494906380634605	1
382	2	1	1	0	0.597942972660267	0.681404907822335	1
382	2	2	1	0	0.895892189129307	Inf	0
383	1	1	1	0	0.0688565522478749	0.0788548685423885	1
383	1	2	1	0	0.983413822696872	Inf	0
383	2	1	1	0	0.52257240293253	0.598246346034414	1
383	2	2	1	0	0.887314461306443	Inf	0
384	1	1	1	0	0.489052334014645	0.576582185227267	1
384	1	2	1	0	0.450826493469734	0.530768470783318	1
384	2	1	1	0	0.961394101465072	Inf	0
384	2	2	1	0	0.152089484215932	0.479461116411663	1
385	1	1	1	0	0.577052477076524	0.590718733360865	1
385	1	2	1	0	0.990764028662913	Inf	0
385	2	1	1	0	0.79148083787246	0.928524251851679	1
385	2	2	1	0	0.430973583756287	0.579983934675596	1
386	1	1	1	0	0.962400402417229	Inf	1
386	1	2	1	0	0.632637930293549	0.753329579437351	1
386	2	1	1	0	0.536967986028784	0.568444657393874	1
386	2	2	1	0	0.0294403109065389	0.116824677053283	1
387	1	1	1	0	0.922092579984572	Inf	1
387	1	2	1	0	0.997347024856036	Inf	1
387	2	1	1	0	0.988349916055821	Inf	0
387	2	2	1	0	0.870165479847254	Inf	0
388	1	1	1	0	0.126196741475004	0.136111437854569	1
388	1	2	1	0	0	0.111671658133374	1
388	2	1	1	0	0.995551356762498	Inf	0
388	2	2	1	0	0.0926684283630407	0.117924286423013	1
389	1	1	1	0	0.906409541426778	Inf	0
389	1	2	1	0	0.620961153501699	0.679854212035326	1
389	2	1	1	0	0.938420910708049	Inf	0
389	2	2	1	0	0.583028466175052	0.683144714413409	1
390	1	1	1	0	0.978473430902157	Inf	0
390	1	2	1	0	0.112541840684818	0.131464462323921	1
390	2	1	1	0	0.418933361298089	0.50219037112794	1
390	2	2	1	0	0.0441331784685558	0.178168910407441	1
391	1	1	1	0	0.095132137367264	0.123641460916037	1
391	1	2	1	0	0.143106778591364	0.196579138952494	1
391	2	1	1	0	0.986408463182277	Inf	1
391	2	2	1	0	0.0194048126460984	0.0854017818092784	1
392	1	1	1	0	0.932292457127916	Inf	0
392	1	2	1	0	0.990241784683409	Inf	0
392	2	1	1	0	0.00238515775074384	0.0572188870809563	1
392	2	2	1	0	0.360224873992014	0.460373804015894	1
393	1	1	1	0	0.0992749930317414	0.184747121847215	1
393	1	2	1	0	0.948506008168377	Inf	0
393	2	1	1	0	0.228909241696335	0.241974515639692	1
393	2	2	1	0	0.126013705921815	0.210832830277252	1
394	1	1	1	0	0.187327548880586	0.260425613556037	1
394	1	2	1	0	0.0343404222046956	0.12387113480965	1
394	2	1	1	0	0.996721426054066	Inf	1
394	2	2	1	0	0.12731615489227	0.253115258246591	1
395	1	1	1	0	0.910851946158339	Inf	0
395	1	2	1	0	0.735643168716676	0.794124467567287	1
395	2	1	1	0	0.244560924965408	0.339881632334529	1
395	2	2	1	0	0.576378451512441	0.775755612300697	1
396	1	1	1	0	0	0.115152414974974	1
396	1	2	1	0	0.464355618057202	0.651605049348571	1
396	2	1	1	0	0.123495044599055	0.154084922366544	1
396	2	2	1	0	0.00176740660225138	0.0911712750646661	1
397	1	1	1	0	0.980155944604348	Inf	0
397	1	2	1	0	0.991386428029052	Inf	0
397	2	1	1	0	0.988740378818919	Inf	0
397	2	2	1	0	0.0950519511717485	0.139802912218724	1
398	1	1	1	0	0.394652785523289	0.453982229877452	1
398	1	2	1	0	0.9973566519198	Inf	1
398	2	1	1	0	0	0.0239191683940589	1
398	2	2	1	0	0.307716261085844	0.379294432409263	1
399	1	1	1	0	0.951057048731121	Inf	0
399	1	2	1	0	0.991592796472576	Inf	0
399	2	1	1	0	0.9963216023706	Inf	1
399	2	2	1	0	0.234969063499102	0.297801694341788	1
400	1	1	1	0	0.993891161492128	Inf	0
400	1	2	1	0	0.997879423258877	Inf	0
400	2	1	1	0	0.439078620751812	0.60071567698981	1
400	2	2	1	0	0.434112048078017	0.624195459711768	1
401	1	1	1	0	0.970732298569901	Inf	0
401	1	2	1	0	0.899196448080098	0.945171151443934	1
401	2	1	1	0	0.992947041126954	Inf	1
401	2	2	1	0	0.0574298918670302	0.181951773668324	1
402	1	1	1	0	0.277388119153658	0.328523485235612	1
402	1	2	1	0	0.139807499498585	0.242257117681185	1
402	2	1	1	0	0.0230655247811228	0.148889696172656	1
402	2	2	1	0	0.991465975417315	Inf	0
403	1	1	1	0	0.161645468667367	0.27317923499408	1
403	1	2	1	0	0.814112072513206	0.877623660795852	1
403	2	1	1	0	0.252144517485032	0.372473307358246	1
403	2	2	1	0	0.275917085301101	0.369289290121782	1
404	1	1	1	0	0.977525764964944	Inf	0
404	1	2	1	0	0.83481877104402	Inf	0
404	2	1	1	0	0.0632965376330697	0.190299402252659	1
404	2	2	1	0	0	0.0482035702073431	1
405	1	1	1	0	0.971077860605749	Inf	0
405	1	2	1	0	0.210883907668197	0.28553830885085	1
405	2	1	1	0	0.983991075384198	Inf	0
405	2	2	1	0	0.97459621531802	Inf	0
406	1	1	1	0	0.431555277343413	0.580754990729057	1
406	1	2	1	0	0.319663399584597	0.581467896159942	1
406	2	1	1	0	0.843335681794576	Inf	0
406	2	2	1	0	0.301965935662327	0.366144491351841	1
407	1	1	1	0	0.950541173793373	Inf	0
407	1	2	1	0	0.947468880855355	Inf	1
407	2	1	1	0	0.97300865029837	Inf	0
407	2	2	1	0	0.965258164160207	Inf	0
408	1	1	1	0	0.883187139041135	Inf	0
408	1	2	1	0	0.949102824176853	Inf	0
408	2	1	1	0	0.994315274834921	Inf	0
408	2	2	1	0	0.115686076648415	0.322161930837292	1
409	1	1	1	0	0.946913486310309	Inf	1
409	1	2	1	0	0.649834860564289	0.742881448731362	1
409	2	1	1	0	0.0989850029530174	0.16906825598418	1
409	2	2	1	0	0.110413851343972	0.3253251977296	1
410	1	1	1	0	0.495567535835397	0.535872427272451	1
410	1	2	1	0	0	0.237474493110988	1
410	2	1	1	0	0.445199614874608	0.616858623652288	1
410	2	2	1	0	0.110775717087546	0.181160210646669	1
411	1	1	1	0	0.204184821868487	0.329374979584868	1
411	1	2	1	0	0.99817716591212	Inf	1
411	2	1	1	0	0.93280034379499	Inf	0
411	2	2	1	0	0.975479575602346	Inf	0
412	1	1	1	0	0.51843368316224	0.543107795162743	1
412	1	2	1	0	0.984450834938344	Inf	0
412	2	1	1	0	0.581651588717553	0.593254036015908	1
412	2	2	1	0	0.400232909164109	0.614847878084671	1
413	1	1	1	0	0.297115677956979	0.511309942393555	1
413	1	2	1	0	0.988027325971727	Inf	1
413	2	1	1	0	0.223099293887746	0.30574978211284	1
413	2	2	1	0	0.835915159036564	Inf	1
414	1	1	1	0	0.503012707158696	0.540436802526056	1
414	1	2	1	0	0.0357235437238073	0.237759301146928	1
414	2	1	1	0	0.118367749429052	0.344663202068723	1
414	2	2	1	0	0.48041263339287	0.589789272048638	1
415	1	1	1	0	0.269558087132687	0.330670514143581	1
415	1	2	1	0	0	0.0662972806000567	1
415	2	1	1	0	0.988702455460089	Inf	0
415	2	2	1	0	0.918347278479895	Inf	1
416	1	1	1	0	0.925141859928806	Inf	0
416	1	2	1	0	0.119347422889652	0.392379923562935	1
416	2	1	1	0	0.990091315097862	Inf	0
416	2	2	1	0	0.0199671426490375	0.0740663840848186	1
417	1	1	1	0	0.991112929438888	Inf	0
417	1	2	1	0	0.987882350066927	Inf	1
417	2	1	1	0	0	0.104764975507962	1
417	2	2	1	0	0.141093102625099	0.154222365376236	1
418	1	1	1	0	0.078213882956416	0.234477161300434	1
418	1	2	1	0	0.0839991133502907	0.48831208055682	1
418	2	1	1	0	0	0.0495483783984041	1
418	2	2	1	0	0.969172315365733	Inf	1
419	1	1	1	0	0.997896931714585	Inf	0
419	1	2	1	0	0.723654840310411	0.780415374300512	1
419	2	1	1	0	0.0892018300345601	0.143687995041899	1
419	2	2	1	0	0.127432017371276	0.241395853608909	1
420	1	1	1	0	0.651981032761804	0.799710573369676	1
420	1	2	1	0	0.140591532125356	0.203242098438534	1
420	2	1	1	0	0.916598999670424	Inf	1
420	2	2	1	0	0.244535031370799	0.364017040011671	1
421	1	1	1	0	0.175451137701378	0.220013053293294	1
421	1	2	1	0	0.814946545952117	0.888131737710851	1
421	2	1	1	0	0	0.0990152235100877	1
421	2	2	1	0	0.885254240213394	0.984872244850205	1
422	1	1	1	0	0.308224314714312	0.330105965451798	1
422	1	2	1	0	0.0473380814751095	0.189851859761575	1
422	2	1	1	0	0.114027032694304	0.176343830878133	1
422	2	2	1	0	0.0768889101671673	0.271164518349794	1
423	1	1	1	0	0.322901094149054	0.47579874600673	1
423	1	2	1	0	0.845548197806338	Inf	0
423	2	1	1	0	0.903177130850011	Inf	1
423	2	2	1	0	0.601713275874053	Inf	1
424	1	1	1	0	0.235521152141779	0.33139889360106	1
424	1	2	1	0	0.87941275202432	Inf	0
424	2	1	1	0	0.0266760664759204	0.164940270006875	1
424	2	2	1	0	0.110493378075732	0.132301380708775	1
425	1	1	1	0	0.113591493452424	0.28599537439781	1
425	1	2	1	0	0.898002196337567	Inf	0
425	2	1	1	0	0.72835523408977	0.785479862971691	1
425	2	2	1	0	0.265550231613531	0.390226201303342	1
426	1	1	1	0	0.949644984416812	Inf	0
426	1	2	1	0	0.166707405101664	0.260107896871545	1
426	2	1	1	0	0.920342027239435	Inf	0
426	2	2	1	0	0.906198463423477	Inf	0
427	1	1	1	0	0.338596676111664	0.42357691806179	1
427	1	2	1	0	0.943599964264084	Inf	0
427	2	1	1	0	0.441112967484385	0.569613060328816	1
427	2	2	1	0	0.996571786370238	Inf	1
428	1	1	1	0	0.963402497714929	Inf	0
428	1	2	1	0	0.90257972240143	Inf	0
428	2	1	1	0	0.95190263666743	Inf	0
428	2	2	1	0	0.965425423354036	Inf	1
429	1	1	1	0	0.940840101035384	Inf	0
429	1	2	1	0	0.723572109398791	0.828903313758428	1
429	2	1	1	0	0.297674110811023	0.351384194705217	1
429	2	2	1	0	0.577983909633798	0.691848456865403	1
430	1	1	1	0	0.511763852416746	0.570340971228637	1
430	1	2	1	0	0.241406160885588	0.353829014888071	1
430	2	1	1	0	0.0756792064967981	0.0879222856512289	1
430	2	2	1	0	0.211720581259287	0.239342990494041	1
431	1	1	1	0	0.101640660628253	0.291710786159371	1
431	1	2	1	0	0.337585805287971	0.561688434437739	1
431	2	1	1	0	0.144628482776093	0.234375349799026	1
431	2	2	1	0	0.973645232165429	Inf	0
432	1	1	1	0	0	0.0227459325465353	1
432	1	2	1	0	0.7791650697648	0.885266759501662	1
432	2	1	1	0	0.951736366863113	Inf	0
432	2	2	1	0	0.902617574554605	Inf	1
433	1	1	1	0	0.0219254767522216	0.134217915770816	1
433	1	2	1	0	0	0.051883426492796	1
433	2	1	1	0	0.230183638709892	0.240782607083031	1
433	2	2	1	0	0.644643575626893	0.674018601280174	1
434	1	1	1	0	0	0.162169550742677	1
434	1	2	1	0	0.29060573267967	0.429711194365368	1
434	2	1	1	0	0.0364657128674394	0.0600778944769359	1
434	2	2	1	0	0.809035273687602	0.927495682526915	1
435	1	1	1	0	0.885836520612185	Inf	0
435	1	2	1	0	0.996826503893924	Inf	1
435	2	1	1	0	0.0787416116949104	0.113005383746692	1
435	2	2	1	0	0.948218993634404	Inf	0
436	1	1	1	0	0.259441088167293	0.272937579945935	1
436	1	2	1	0	0.223207644391056	0.405948668260052	1
436	2	1	1	0	0.221485683673376	0.305132456122183	1
436	2	2	1	0	0.111819469738276	0.196260941319396	1
437	1	1	1	0	0.993485748567923	Inf	0
437	1	2	1	0	0	0.0636854803168631	1
437	2	1	1	0	0.242734775477025	0.259567092937448	1
437	2	2	1	0	0.567305296500884	0.591223580627441	1
438	1	1	1	0	0.985988536673142	Inf	0
438	1	2	1	0	0.123938590002464	0.154652177373165	1
438	2	1	1	0	0.612691526682741	0.726455176531249	1
438	2	2	1	0	0.111275084112537	0.223289410652577	1
439	1	1	1	0	0.991879557216606	Inf	1
439	1	2	1	0	0.184167392305321	0.325057947753199	1
439	2	1	1	0	0.0662591094130135	0.316478188598489	1
439	2	2	1	0	0.0656903151437177	0.101649593654363	1
440	1	1	1	0	0.992333825053143	Inf	0
440	1	2	1	0	0.350293395426452	0.435748881223898	1
440	2	1	1	0	0.924290935291741	Inf	0
440	2	2	1	0	0.0474137266720612	0.117781616974632	1
441	1	1	1	0	0.723854927576904	0.987310717191571	1
441	1	2	1	0	0.289297648205867	0.41345828991077	1
441	2	1	1	0	0.497480853669231	0.520857941451369	1
441	2	2	1	0	0.71109559829076	0.73397709792209	1
442	1	1	1	0	0.513796587118324	0.600859201431226	1
442	1	2	1	0	0.938611110466739	Inf	0
442	2	1	1	0	0.572738720965379	0.660341042485351	1
442	2	2	1	0	0	0.0449843842049545	1
443	1	1	1	0	0.611733989092483	0.718369171349434	1
443	1	2	1	0	0.0270238990196958	0.111828681380012	1
443	2	1	1	0	0.61825583662163	0.696173438690375	1
443	2	2	1	0	0	0.184480439051422	1
444	1	1	1	0	0.936680870771274	Inf	0
444	1	2	1	0	0.795605885704072	0.845668332789811	1
444	2	1	1	0	0.0110315775033087	0.200427129155698	1
444	2	2	1	0	0	0.100861120592327	1
445	1	1	1	0	0.967477796482895	Inf	0
445	1	2	1	0	0.108602410806359	0.182280455314459	1
445	2	1	1	0	0	0.0373249773380762	1
445	2	2	1	0	0.325904866199991	0.466824842500531	1
446	1	1	1	0	0.805413132859966	0.912455322669192	1
446	1	2	1	0	0.96895938705604	Inf	0
446	2	1	1	0	0	0.0927784446584893	1
446	2	2	1	0	0.0770605915184033	0.254714614340373	1
447	1	1	1	0	0.0461426794859442	0.0955232674099782	1
447	1	2	1	0	0.964638980989711	Inf	1
447	2	1	1	0	0.190811291784681	0.328983752032661	1
447	2	2	1	0	0.928559833036563	Inf	0
448	1	1	1	0	0.922137985880611	Inf	1
448	1	2	1	0	0.891076106682815	Inf	0
448	2	1	1	0	0.0359305686293388	0.157989481152227	1
448	2	2	1	0	0.987090128183884	Inf	0
449	1	1	1	0	0.97655929720896	Inf	0
449	1	2	1	0	0.990211636947526	Inf	0
449	2	1	1	0	0	0.12095518381636	1
449	2	2	1	0	0.900297173104883	Inf	0
450	1	1	1	0	0.0214437135495245	0.114700900107147	1
450	1	2	1	0	0.959279022403393	Inf	0
450	2	1	1	0	0.999839635417967	Inf	1
450	2	2	1	0	0.477218408824671	0.516317145792325	1
451	1	1	1	0	0	0.175586495245751	1
451	1	2	1	0	0.0751846780216972	0.142208220123886	1
451	2	1	1	0	0.341479677263769	0.407740579448035	1
451	2	2	1	0	0.886110389411214	Inf	1
452	1	1	1	0	0.781081858334745	0.861048573258982	1
452	1	2	1	0	0.994853875386561	Inf	1
452	2	1	1	0	0	0.0171248566359282	1
452	2	2	1	0	0.226424341092558	0.281631225534217	1
453	1	1	1	0	0.995617223909417	Inf	0
453	1	2	1	0	0.773463494711318	Inf	0
453	2	1	1	0	0.415849903231319	0.486786913872985	1
453	2	2	1	0	0.423564058951091	0.550786770072041	1
454	1	1	1	0	0.224337712028586	0.374021091402079	1
454	1	2	1	0	0.567169429973149	0.78679383611155	1
454	2	1	1	0	0	0.0712014637845469	1
454	2	2	1	0	0.0641407151219851	0.101806131533919	1
455	1	1	1	0	0.912456489024826	0.915804100964361	1
455	1	2	1	0	0.984242437407983	Inf	0
455	2	1	1	0	0.963351232038214	Inf	0
455	2	2	1	0	0.0824034266274236	0.257422003052646	1
456	1	1	1	0	0	0.0636660760247564	1
456	1	2	1	0	0.425373815689991	0.453019817863415	1
456	2	1	1	0	0.922582478682803	Inf	1
456	2	2	1	0	0.980358739343664	Inf	0
457	1	1	1	0	0.878597259551093	0.968554854721336	1
457	1	2	1	0	0.323810827195617	0.447545737828777	1
457	2	1	1	0	0.986253212981941	Inf	0
457	2	2	1	0	0.42301249604273	0.530528493196655	1
458	1	1	1	0	0.29237887538367	0.361432117783721	1
458	1	2	1	0	0.109992539529213	0.131855978183904	1
458	2	1	1	0	0.201363722103182	0.244905735023563	1
458	2	2	1	0	0.927484008905471	Inf	1
459	1	1	1	0	0.962322045854723	Inf	0
459	1	2	1	0	0.983685400660503	Inf	0
459	2	1	1	0	0.0997268304416139	0.15448003780829	1
459	2	2	1	0	0.526821875381057	0.622945034215456	1
460	1	1	1	0	0.933166209399863	Inf	1
460	1	2	1	0	0.257638380579702	0.302921362448297	1
460	2	1	1	0	0.960428664666679	Inf	0
460	2	2	1	0	0.942723087488902	Inf	0
461	1	1	1	0	0.980980739647035	Inf	0
461	1	2	1	0	0.168962878651107	0.288875791130125	1
461	2	1	1	0	0.939261528128182	Inf	0
461	2	2	1	0	0.659818610783616	0.717375085831834	1
462	1	1	1	0	0.291875293875233	0.361605177662	1
462	1	2	1	0	0.619378809123573	0.654089233421755	1
462	2	1	1	0	0.355386293082696	0.409121823037935	1
462	2	2	1	0	0.0692577776478088	0.130675586122544	1
463	1	1	1	0	0.949771454201292	Inf	1
463	1	2	1	0	0.914877838795843	Inf	1
463	2	1	1	0	0.119251656223306	0.26514801053257	1
463	2	2	1	0	0.145067850491943	0.175671541542726	1
464	1	1	1	0	0.256020444284391	0.32572361748555	1
464	1	2	1	0	0.553591176776076	0.57266232739375	1
464	2	1	1	0	0.170669506670194	0.347442734707976	1
464	2	2	1	0	0.474377302785379	0.488518565180669	1
465	1	1	1	0	0.271369031060626	0.283099559912618	1
465	1	2	1	0	0.206441077470781	0.327860813928056	1
465	2	1	1	0	0.275302662399567	0.337068985332467	1
465	2	2	1	0	0	0.0213860961142927	1
466	1	1	1	0	0.424211346976344	0.49827473970071	1
466	1	2	1	0	0.991374900866662	Inf	1
466	2	1	1	0	0.328891176914316	0.367484355063948	1
466	2	2	1	0	0.0812339003896341	0.223836182770515	1
467	1	1	1	0	0.996224202315545	Inf	0
467	1	2	1	0	0.991232976702152	Inf	0
467	2	1	1	0	0.427318541605527	0.459391027565616	1
467	2	2	1	0	0.922883936426049	0.960881911951021	1
468	1	1	1	0	0.818337441069801	0.850498694923502	1
468	1	2	1	0	0	0.0925865607294154	1
468	2	1	1	0	0.26525163945785	0.509969230815024	1
468	2	2	1	0	0.337015697906466	0.368841742641965	1
469	1	1	1	0	0.252858336731693	0.380434891198881	1
469	1	2	1	0	0.737975968224522	0.859612385215848	1
469	2	1	1	0	0.410128329520192	0.586681774353429	1
469	2	2	1	0	0.0160207199812696	0.155333752166159	1
470	1	1	1	0	0.966066073040127	Inf	1
470	1	2	1	0	0.995697895578798	Inf	0
470	2	1	1	0	0.444159153604403	0.659741157222498	1
470	2	2	1	0	0.953576310326754	Inf	0
471	1	1	1	0	0.999173829350563	Inf	0
471	1	2	1	0	0.888515278798931	Inf	1
471	2	1	1	0	0.233821988957464	0.423274697738903	1
471	2	2	1	0	0.985563620670781	Inf	0
472	1	1	1	0	0.341320016307234	0.470419231588647	1
472	1	2	1	0	0.00543262376450002	0.0738757002146399	1
472	2	1	1	0	0.532807180914275	0.6192102446292	1
472	2	2	1	0	0.639956026800137	0.648599689948407	1
473	1	1	1	0	0.985946893612676	Inf	1
473	1	2	1	0	0.12804679495165	0.222737691378927	1
473	2	1	1	0	0.993145033654831	Inf	1
473	2	2	1	0	0.451664856701983	0.532561916377592	1
474	1	1	1	0	0.403548333987724	0.474898424842237	1
474	1	2	1	0	0.996701905611756	Inf	0
474	2	1	1	0	0	0.10730471125662	1
474	2	2	1	0	0.958884410471342	Inf	0
475	1	1	1	0	0.957326138543054	Inf	1
475	1	2	1	0	0.851063107915366	0.977993146633159	1
475	2	1	1	0	0.109808139726114	0.158581893050176	1
475	2	2	1	0	0.446376489378411	0.49029591738123	1
476	1	1	1	0	0.0236258961958811	0.126575310780191	1
476	1	2	1	0	0.988416031060121	Inf	1
476	2	1	1	0	0.0288296064827591	0.0875956553944802	1
476	2	2	1	0	0.927672123482454	Inf	0
477	1	1	1	0	0.311620010348099	0.477173127510628	1
477	1	2	1	0	0.964045742036596	Inf	1
477	2	1	1	0	0.177083142990065	0.206109622357232	1
477	2	2	1	0	0.360561120220054	0.385475148816284	1
478	1	1	1	0	0.0321396355051547	0.119759734576092	1
478	1	2	1	0	0.958735015004544	Inf	0
